NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,standardised_smiles,Identifier
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F,"['NCGC00094574-15', 'NCGC00094574-06', 'NCGC00255014-01']"
0.0,,0.0,,1.0,,,1.0,1.0,,1.0,,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,"['NCGC00259236-01', 'NCGC00254766-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1c(Cl)cccc1Cl,['NCGC00254695-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1c(F)cccc1F,['NCGC00256626-01']
0.0,,,,,,,0.0,,1.0,1.0,,N#Cc1c2ccccc2cc2ccccc12,['NCGC00260509-01']
0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,,1.0,1.0,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,['NCGC00254951-01']
,,,,0.0,,,,0.0,,1.0,0.0,N#Cc1cc(Br)c(O)c(Br)c1,"['NCGC00255099-01', 'NCGC00258972-01']"
0.0,,0.0,,,,,,0.0,,1.0,1.0,N#Cc1cc(I)c(O)c(I)c1,['NCGC00255309-01']
,,,,,,0.0,,0.0,,,,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,['NCGC00249893-01']
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,N#Cc1cc([N+](=O)[O-])c2sc(C(N)=O)[n+]([O-])c2c1,['NCGC00260875']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N#Cc1cc([N+](=O)[O-])ccc1N,['NCGC00356958']
1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,N#Cc1cc2ccccc2c2ccccc12,['NCGC00260452-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1cc2nc(O)c(O)nc2cc1[N+](=O)[O-],['NCGC00261069']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccc(C(=O)O)cc1,['NCGC00255602-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"['NCGC00016973-01', 'NCGC00257460-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,N#Cc1ccc(C2CCCc3cncn32)cc1,['NCGC00257411-01']
0.0,0.0,1.0,,0.0,0.0,,0.0,,,0.0,0.0,N#Cc1ccc(CC(=NN=C(O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,['NCGC00357180']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,['NCGC00256171-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccc(Cl)cc1,['NCGC00256042-01']
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,N#Cc1ccc(N(CC(=N)O)CC(F)(F)F)cc1C(F)(F)F,['NCGC00254089-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccc(O)cc1,['NCGC00357121']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,['NCGC00095086-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1cccc(C#N)c1,"['NCGC00259025-01', 'NCGC00257068-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccccc1,"['NCGC00256387-01', 'NCGC00259531-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N#Cc1ccccc1C#N,['NCGC00258552-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccccc1Cl,['NCGC00357067']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccccc1N,['NCGC00357243']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccccc1O,['NCGC00255417-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccccn1,"['NCGC00258895-01', 'NCGC00256474-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1cccnc1,"['NCGC00259218-01', 'NCGC00254450-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1ccncc1,['NCGC00254647-01']
0.0,,,,1.0,,,1.0,,,1.0,,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,['NCGC00255326-01']
0.0,,1.0,,,,1.0,0.0,,,,,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,['NCGC00255557-01']
,,,,,,0.0,,0.0,,,,N=C(N)N1CCc2ccccc2C1,['NCGC00016513-05']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)N=C(O)Cc1c(Cl)cccc1Cl,"['NCGC00015469-09', 'NCGC00015469-05']"
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(N)N=C(O)c1nc(Cl)c(N)nc1N,"['NCGC00015089-17', 'NCGC00015089-08', 'NCGC00258937-01', 'NCGC00257079-01']"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,N=C(N)N=C(O)c1nc(Cl)c(N2CCCCCC2)nc1N,['NCGC00260789']
0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,N=C(N)N=NC(C=Cc1ccc([N+](=O)[O-])o1)=CCc1ccc([N+](=O)[O-])o1,"['NCGC00181330-02', 'NCGC00181330-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NC(=N)N1CCOCC1,"['NCGC00016623-05', 'NCGC00016623-01']"
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NC(=N)NCCc1ccccc1,"['NCGC00016543-07', 'NCGC00016543-01', 'NCGC00091940-01', 'NCGC00256332-01', 'NCGC00259746-01']"
0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NC(=N)Nc1cccc(Cl)c1,['NCGC00261028']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NC(=N)Nc1ccccc1,['NCGC00261672']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NC(CCC(=O)O)C(=O)O,['NCGC00261225']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)NCC1COC2(CCCCC2)O1,['NCGC00016758-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)NCC1COc2ccccc2O1,['NCGC00160462-01']
,,,,,,0.0,,0.0,,,,N=C(N)NCCCC(N)C(=O)O,['NCGC00024715-05']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NCCCCC1N=C(O)CCSSCC(C(=N)O)N=C(O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)N=C(O)C(CC(=O)O)N=C(O)CN=C1O,"['NCGC00263524-01', 'NCGC00167505-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NCCCCN,['NCGC00260745']
0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)NCCCCNC(=N)N,['NCGC00093576-02']
,,,,,,0.0,,0.0,,,,N=C(N)NCCN1CCCCCCC1,['NCGC00016272-05']
0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)NCc1cccc(I)c1,"['NCGC00094011-01', 'NCGC00015572-04']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NN,"['NCGC00255912-01', 'NCGC00015082-09', 'NCGC00096053-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,N=C(N)NN=Cc1c(Cl)cccc1Cl,"['NCGC00024846-08', 'NCGC00261286']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NOCCC(N)C(=O)O,"['NCGC00261175', 'NCGC00261005']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NS(=O)(=O)c1ccc(N)cc1,"['NCGC00018234-07', 'NCGC00016252-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)N[N+](=O)[O-],['NCGC00258440-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,"['NCGC00160398-05', 'NCGC00160398-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,N=C(N)Nc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,['NCGC00261244']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,"['NCGC00021202-03', 'NCGC00015446-05', 'NCGC00255348-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)O,"['NCGC00254181-01', 'NCGC00259707-01', 'NCGC00256660-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)S,"['NCGC00259422-01', 'NCGC00256530-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)S(=O)O,['NCGC00258201-01']
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)SCCN,['NCGC00260763']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N=C(N)SCCc1cnc[nH]1,['NCGC00261330']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N=C(N)[SeH],['NCGC00258411-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)c1ccc(CS(=O)(=O)F)cc1,['NCGC00261374']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N=C(N)c1ccc(N)cc1,['NCGC00260755']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,['NCGC00183108-01']
0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,['NCGC00189076-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)c1ccccc1,['NCGC00255862-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(N)n1cccn1,['NCGC00165996-01']
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(N=C(O)c1nc(Cl)c(N)nc1N)NCc1ccccc1,['NCGC00260896']
0.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,,N=C(N=C(O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,['NCGC00261683']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(NCCCC(N)C(=O)O)N[N+](=O)[O-],['NCGC00261503']
0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,"['NCGC00255277-01', 'NCGC00016246-09', 'NCGC00258955-01', 'NCGC00257242-01', 'NCGC00016246-03', 'NCGC00256637-01']"
0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,['NCGC00181026-01']
0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,,N=C(Nc1ccccc1)Nc1ccccc1,"['NCGC00090698-06', 'NCGC00090698-02', 'NCGC00090698-04']"
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(O)C(Cl)(Cl)Cl,['NCGC00258090-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)C(Cl)Cl,['NCGC00257604-01']
0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,N=C(O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,"['NCGC00263922-02', 'NCGC00168775-01']"
,,,,,,0.0,,0.0,,,,N=C(O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,['NCGC00165864-04']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)C1CC2(N=C(O)N=C2O)c2cc(F)ccc2O1,['NCGC00167477-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(O)c1ccc(O)[nH]1,['NCGC00160616-01']
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)C1CO1,['NCGC00357136']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)C1OC(O)C(O)C(O)C1O,['NCGC00160614-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)C1c2ccccc2CCc2ccccc21,['NCGC00166143-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCC(N)C(=O)O,"['NCGC00093936-08', 'NCGC00163333-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCC(Nc1ccc([N+](=O)[O-])cc1)C(=O)O,['NCGC00256190-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,"['NCGC00181743-01', 'NCGC00181743-02']"
0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,['NCGC00166306-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)C(N=C(O)CN=C(O)CN=C(O)CN)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,['NCGC00185754-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)CCSSCC(C(=O)N2CCCC2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,"['NCGC00263573-01', 'NCGC00181133-01', 'NCGC00181133-02']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccccc2)N=C(O)C(N)CSSCC(C(=O)N2CCCC2C(O)=NC(CCCCN)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,['NCGC00182033-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCCCC(=N)O,['NCGC00257901-01']
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCCCC1CCSS1,"['NCGC00166104-04', 'NCGC00166104-01']"
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CCl,['NCGC00357244']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CF,['NCGC00257537-01']
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,N=C(O)CI,['NCGC00257768-01']
0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)CN1CC(O)CC1=O,['NCGC00015768-02']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CN1CCCC1=O,"['NCGC00015821-10', 'NCGC00015821-02', 'NCGC00255727-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CNCCC(c1ccccc1)c1ccccc1,['NCGC00261174']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,"['NCGC00167781-06', 'NCGC00181793-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N=C(O)COc1c(F)cc(SCCNS(=O)(=O)c2ccccc2)cc1F,['NCGC00261485']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)CS(=O)C(c1ccccc1)c1ccccc1,"['NCGC00095176-08', 'NCGC00095176-03']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)Cc1cccc(C(=O)c2ccccc2)c1N,"['NCGC00185741-02', 'NCGC00185741-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N=C(O)Cc1cccc2ccccc12,['NCGC00257603-01']
0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,N=C(O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,['NCGC00254032-01']
0.0,0.0,,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,,N=C(O)N(O)C1C=CC(Oc2cccc(Oc3ccc(F)cc3)c2)C1,['NCGC00254452-01']
0.0,0.0,,,0.0,0.0,,1.0,0.0,,0.0,,N=C(O)N(O)C1COc2cc(OCc3ccccc3)ccc21,['NCGC00254171-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)N1c2ccccc2C=Cc2ccccc21,"['NCGC00015234-19', 'NCGC00015234-11', 'NCGC00259822-01', 'NCGC00253982-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)N1c2ccccc2CC(=O)c2ccccc21,"['NCGC00065934-05', 'NCGC00065934-02']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)N=C(O)Cc1ccccc1,"['NCGC00094754-05', 'NCGC00094754-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N=C(O)N=NC(=N)O,"['NCGC00259398-01', 'NCGC00257169-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)NC(=N)O,"['NCGC00259712-01', 'NCGC00257088-01']"
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)NC(CCC(=O)O)C(=O)O,"['NCGC00274073-01', 'NCGC00167549-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)NCC1N=C(O)C(CO)N=C(O)C(CO)N=C(O)C(N=C(O)CC(N)CCCN)CNC(=O)C(C2CC(O)NC(=N)N2)=NC1=O,['NCGC00160671-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)NN,['NCGC00258503-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,N=C(O)NN=Cc1ccc([N+](=O)[O-])o1,"['NCGC00090686-11', 'NCGC00090686-04', 'NCGC00090686-07', 'NCGC00260533-01']"
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N=C(O)NNC(=N)O,['NCGC00254891-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)NNc1ccccc1,"['NCGC00159395-04', 'NCGC00159395-02', 'NCGC00159395-03', 'NCGC00257602-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)NO,"['NCGC00015520-11', 'NCGC00015520-03', 'NCGC00254007-01']"
,,,,,,0.0,,0.0,,,,N=C(O)NS(=O)(=O)c1ccc(Cl)cc1,['NCGC00253634-01']
1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,N=C(O)NS(=O)(=O)c1ccc(N)cc1,"['NCGC00164541-03', 'NCGC00164541-01']"
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,N=C(O)Nc1ccc(Cl)c(Cl)c1,['NCGC00255466-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)Nc1ccc(Cl)cc1,['NCGC00254741-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)Nc1ccc([As](=O)(O)O)cc1,"['NCGC00016374-05', 'NCGC00016374-02', 'NCGC00258602-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)Nc1ccccc1,['NCGC00255737-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)Nc1nc(O)[nH]c1O,"['NCGC00253586-01', 'NCGC00094854-07', 'NCGC00016358-01', 'NCGC00259636-01', 'NCGC00256403-01']"
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,N=C(O)Nc1nc2ccccc2[nH]1,['NCGC00257724-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)OCC(COC(=N)O)c1ccccc1,"['NCGC00015429-14', 'NCGC00015429-08', 'NCGC00255275-01']"
0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)OCC(O)COc1ccc(Cl)cc1,['NCGC00016548-01']
0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O,['NCGC00167556-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)OCCCc1ccccc1,"['NCGC00164589-02', 'NCGC00164589-01']"
0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,0.0,0.0,N=C(O)Oc1ccc(Cc2ccccc2)cc1,['NCGC00160564-01']
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N=C(O)c1c(Cl)cccc1Cl,['NCGC00255282-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],['NCGC00260885']
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,"['NCGC00094736-05', 'NCGC00094736-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,N=C(O)c1cc[n+](C=C2CSC3C(N=C(O)C(c4ccccc4)S(=O)(=O)[O-])C(=O)N3C2C(=O)O)cc1,['NCGC00017114-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1cc[n+](C=C2CSC3C(N=C(O)Cc4cccs4)C(=O)N3C2C(=O)[O-])cc1,"['NCGC00179310-03', 'NCGC00016657-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1ccc(=N)[nH]c1,['NCGC00357190']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1ccc([N+](=O)[O-])cc1Cl,"['NCGC00094557-06', 'NCGC00094557-01', 'NCGC00255040-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,N=C(O)c1ccc[n+](C2OC(COP(=O)([O-])OP([O])(=O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,['NCGC00016240-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1cccc(N)c1,['NCGC00260728']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N=C(O)c1cccc([N+](=O)[O-])c1,['NCGC00257644-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1ccccc1,['NCGC00258175-01']
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,N=C(O)c1ccccc1C(=N)O,['NCGC00258066-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1ccccc1Cl,['NCGC00357061']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(O)c1ccccc1N,['NCGC00257966-01']
