Molecule Name,NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,Smiles,source
NCGC00255318-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(N(C(N1Cl)=O)Cl)=NC1=O.[K+],train
NCGC00178317-03,,,,,,,0.0,,0.0,,,,[O-]C(P([O-])([O-])=O)=O.[Na+].[Na+].[Na+],train
NCGC00094941-01,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C(P([O-])([O-])=O)=O.[Na+].[Na+].[Na+],train
NCGC00096009-01,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,[O-]C([C@@H](/C(/O[C@@H]1C2)=C/CO)N1C2=O)=O.[Li+],train
NCGC00254156-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C([C@@H]([C@@H](CO)O)OC1=O)=C1O.[Na+],train
NCGC00258490-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C([C@@H]([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O)=O.[Na+],train
NCGC00254355-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C([C@@H]([C@H](CO)O)OC1=O)=C1O.[Na+],train
NCGC00257476-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,[O-]C([C@@H]([C@H](CO)O)OC1=O)=C1O.[O-]C([C@@H]([C@H](CO)O)OC1=O)=C1O.O.O.[Ca+2],train
NCGC00013012-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C([C@@H]([C@H]([C@@H](C(CO)=O)O)O)O)=O.[O-]C([C@@H]([C@H]([C@@H](C(CO)=O)O)O)O)=O.[Ca+2],train
NCGC00260321-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)=O.[K+],train
NCGC00013015-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)=O.[O-]C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)=O.[Ba+2],train
NCGC00167578-01,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C([C@H](CC(N(C1)C[C@@H]2[C@H]1CCCC2)=O)Cc1ccccc1)=O.[O-]C([C@H](CC(N(C1)C[C@@H]2[C@H]1CCCC2)=O)Cc1ccccc1)=O.O.O.[Ca+2],train
NCGC00260323-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,[O-]C([O-])=O.[Sr+2],train
NCGC00159508-02,1.0,0.0,1.0,,0.0,0.0,,0.0,,,,0.0,[O-]C(c(c(C(c(c(O1)c2I)cc(I)c2[O-])=C(C=C(C2=O)I)C1=C2I)c(c(Cl)c1Cl)Cl)c1Cl)=O.[Na+].[Na+],train
NCGC00257945-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c(cc(cc1)Oc(ccc(C(F)(F)F)c2)c2Cl)c1[N+]([O-])=O)=O.[Na+],train
NCGC00183270-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c(cc(cc1)Oc(ccc(C(F)(F)F)c2)c2Cl)c1[N+]([O-])=O)=O.[Na+],train
NCGC00254111-01,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,[O-]C(c(cc1)cc2c1n(Cc1noc(-c(s3)ccc3Cl)c1)c(C(NC(CC1)CCN1C1CC1)=O)n2)=O.[Na+],train
NCGC00164607-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C(c(cc1)ccc1NC([C@H](Cc(cc1)ccc1O)NC(c1ccccc1)=O)=O)=O.[Na+],train
NCGC00255874-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c(cccc1)c1C(O)=O)=O.[K+],train
NCGC00166114-03,,,,,,,,,0.0,,,,[O-]C(c(cccc1)c1C(c(c(O1)c2Br)cc(Br)c2[O-])=C(C=C(C2=O)Br)C1=C2Br)=O.[Na+].[Na+],train
NCGC00255228-01,0.0,,0.0,,0.0,,,0.0,,,,,[O-]C(c(cccc1)c1C(c(c(O1)c2Br)cc(Br)c2[O-])=C(C=C(C2=O)Br)C1=C2Br)=O.[Na+].[Na+],train
NCGC00166114-02,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,[O-]C(c(cccc1)c1C(c(c(O1)c2Br)cc(Br)c2[O-])=C(C=C(C2=O)Br)C1=C2Br)=O.[Na+].[Na+],train
NCGC00260478-01,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,[O-]C(c(cccc1)c1C(c(c(O1)c2I)cc(I)c2[O-])=C(C=C(C2=O)I)C1=C2I)=O.[Na+].[Na+],train
NCGC00255371-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,[O-]C(c(cccc1)c1C(c(c(O1)c2I)cc(I)c2[O-])=C(C=C(C2=O)I)C1=C2I)=O.[Na+].[Na+],train
NCGC00161636-02,,,,,,,1.0,,0.0,,,,[O-]C(c(cccc1)c1C(c(cc1I)cc(I)c1[O-])=C(C=C(C1=O)I)C=C1I)=O.[Na+].[Na+],train
NCGC00168349-01,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,,0.0,[O-]C(c(cccc1)c1C(c(cc1I)cc(I)c1[O-])=C(C=C(C1=O)I)C=C1I)=O.[Na+].[Na+],train
NCGC00181760-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,[O-]C(c(cccc1)c1Nc(cc(cc1)Cl)c1C([O-])=O)=O.[Na+].[Na+],train
NCGC00257965-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]C(c(cccc1)c1O)=O.[Na+],train
NCGC00178624-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C(c(cccc1)c1O)=O.[O-]C(c(cccc1)c1O)=O.[Zn+2],train
NCGC00181305-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c(cccc1)c1[O-])=O.[O-]C(c(cccc1)c1[O-])=O.O.O.O.O.[Mg+4],train
NCGC00167452-01,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,[O-]C(c(nc12)cc(O)c1C1=Nc(cccc3)c3OC1=CC2=O)=O.[Na+],train
NCGC00256216-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]C(c1cc(S(O)(=O)=O)cc(C(O)=O)c1)=O.[Li+],train
NCGC00016149-03,0.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,[O-]C(c1cc(cc(Cc2cnccc2)cc2)c2o1)=O.[Na+],train
NCGC00256201-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c1cccc([N+]([O-])=O)c1)=O.[Na+],train
NCGC00260295-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C(c1ccccc1)=O.[K+],train
NCGC00254072-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]C(c1ccccc1)=O.[Na+],train
NCGC00166236-01,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,[O-]C(c1nc(O)nc(O)n1)=O.[K+],train
NCGC00260322-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]C=O.[K+],train
NCGC00166400-01,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]C[S@](O)=O.O.O.[Na+],train
NCGC00256200-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]Cl(=O)(=O)=O.[K+],train
NCGC00256721-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]Cl(=O)=O.[K+],train
NCGC00259682-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]Cl(=O)=O.[Na+],train
NCGC00256359-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]Cl=O.[Na+],train
NCGC00255971-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]N=O.[K+],train
NCGC00259704-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]N=O.[Na+],train
NCGC00254137-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]N=O.[Na+],train
NCGC00274056-01,,,,,,,0.0,,0.0,,,,[O-]P(C(Cc1cnccc1)(O)P([O-])(O)=O)(O)=O.[Na+].[Na+],train
NCGC00016141-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]P(C(P([O-])(O)=O)(Cl)Cl)(O)=O.[Na+].[Na+],train
NCGC00182026-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]P(C(P([O-])(O)=O)Sc(cc1)ccc1Cl)(O)=O.[Na+].[Na+],train
NCGC00258367-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]P(O)(OP([O-])(O)=O)=O.[Na+].[Na+],train
NCGC00166037-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]P([O-])(OC(CO)CO)=O.[Ca+2],train
NCGC00166321-01,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,[O-]P([O-])(OC[C@@]([C@H]1O)(O)O[C@H](COP([O-])(O)=O)[C@H]1O)=O.[Na+].[Na+].[Na+],train
NCGC00013687-01,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]P([O-])(OP([O-])([O-])=O)=O.[Na+].[Na+].[Na+].[Na+],train
NCGC00254250-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,[O-]S(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(=O)=O.[K+],train
NCGC00255402-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,[O-]S(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(=O)=O.[Li+],train
NCGC00254361-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(=O)=O.[K+],train
NCGC00167583-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(CCCS([O-])(=O)=O)(=O)=O.[Na+].[Na+],train
NCGC00255791-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(CCN1CCN(CCO)CC1)(=O)=O.[Na+],train
NCGC00257781-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(CCO)(=O)=O.[Na+],train
NCGC00178318-04,,,,,,,0.0,,0.0,,,,[O-]S(CCS)(=O)=O.[Na+],train
NCGC00181166-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(CCS)(=O)=O.[Na+],train
NCGC00258417-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(CCS)(=O)=O.[Na+],train
NCGC00181167-01,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(CNNC(c1ccncc1)=O)(=O)=O.[Na+],train
NCGC00183864-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(CNc(cc1)ccc1S(c(cc1)ccc1NCS([O-])=O)(=O)=O)=O.[Na+].[Na+],train
NCGC00258647-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(CO)(=O)=O.[Na+],train
NCGC00256275-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(C[C@@H](CCl)O)(=O)=O.[Na+],train
NCGC00166409-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(C[C@H](CS)S)(=O)=O.O.[Na+],train
NCGC00260327-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(NC1CCCCC1)(=O)=O.[Na+],train
NCGC00260086-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(O)(=O)=O.[Na+],train
NCGC00258352-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(OOS([O-])(=O)=O)(=O)=O.[K+].[K+],train
NCGC00258878-01,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(OOS([O-])(=O)=O)(=O)=O.[Na+].[Na+],train
NCGC00257410-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(OOS([O-])(=O)=O)(=O)=O.[Na+].[Na+],train
NCGC00256144-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-]S(SSS([O-])(=O)=O)(=O)=O.[K+].[K+],train
NCGC00259652-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S([C@@H](CC(OC1CCCCC1)=O)C(OC1CCCCC1)=O)(=O)=O.[Na+],train
NCGC00257414-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S([C@@H](CC(OC1CCCCC1)=O)C(OC1CCCCC1)=O)(=O)=O.[Na+],train
NCGC00260050-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[O-]S([O-])(=O)=O.O.O.O.O.O.O.O.[Co+2],train
NCGC00260142-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S([O-])(=O)=O.O.O.O.O.O.O.[Ni+2],train
NCGC00258482-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,[O-]S([O-])(=O)=O.OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,train
NCGC00260417-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S([O-])(=O)=O.[Be+2].O.O.O.O,train
NCGC00260129-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-]S([O-])(=O)=O.[Fe+2],train
NCGC00260345-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S([O-])(=O)=O.[Li+].[Li+],train
NCGC00258598-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S([O-])(=O)=O.[Na+].[Na+],train
NCGC00159391-03,,,,,,,1.0,,0.0,,,,[O-]S(c(cc(C(c(c1c(c(Br)c2Br)Br)c2Br)(c(cc2)cc(S([O-])(=O)=O)c2O)OC1=O)cc1)c1O)(=O)=O.[Na+].[Na+],train
NCGC00159391-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(c(cc(C(c(c1c(c(Br)c2Br)Br)c2Br)(c(cc2)cc(S([O-])(=O)=O)c2O)OC1=O)cc1)c1O)(=O)=O.[Na+].[Na+],train
NCGC00256372-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(c(cc(c1c2/N=N/c3ccccc3)S([O-])(=O)=O)cc1ccc2O)(=O)=O.[Na+].[Na+],train
NCGC00259703-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(c(cc(c1c2/N=N/c3ccccc3)S([O-])(=O)=O)cc1ccc2O)(=O)=O.[Na+].[Na+],train
NCGC00255728-01,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-]S(c(cc(cc1)O)c1O)(=O)=O.[K+],train
NCGC00255821-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-]S(c(cc1)cc(C(c2c3cccc2)=O)c1C3=O)(=O)=O.[Na+],train
NCGC00187606-01,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(c(cc1)cc(C2=O)c1N/C2=C1/Nc(ccc(S([O-])(=O)=O)c2)c2C1=O)(=O)=O.[Na+].[Na+],train
NCGC00256411-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c(cc1)cc(C2=O)c1N/C2=C1/Nc(ccc(S([O-])(=O)=O)c2)c2C1=O)(=O)=O.[Na+].[Na+],train
NCGC00259446-01,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,[O-]S(c(cc1)ccc1/N=N/c1c(ccc(S([O-])(=O)=O)c2)c2ccc1O)(=O)=O.[Na+].[Na+],train
NCGC00254299-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(c(cc1)ccc1/N=N/c1c(ccc(S([O-])(=O)=O)c2)c2ccc1O)(=O)=O.[Na+].[Na+],train
NCGC00255530-01,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,[O-]S(c(cc1)ccc1N=Nc(c1ccccc1cc1)c1O)(=O)=O.[Na+],train
NCGC00255450-01,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,[O-]S(c(cc1)ccc1N=Nc(cc1)ccc1N=Nc(c(S([O-])(=O)=O)cc1cc(NC(c2ccccc2)=O)ccc11)c1O)(=O)=O.[Na+].[Na+],train
NCGC00255394-01,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,[O-]S(c(cc1)ccc1Nc1nc(Nc2cc(S([O-])(=O)=O)c(/C=C/c(ccc(Nc3nc(N(CCO)CCO)nc(Nc(cc4)ccc4S([O-])(=O)=O)n3)c3)c3S([O-])(=O)=O)cc2)nc(N(CCO)CCO)n1)(=O)=O.[Na+].[Na+].[Na+].[Na+],train
NCGC00260109-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-]S(c(cc1)ccc1O)(=O)=O.[Na+],train
NCGC00255944-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,[O-]S(c(cc1O)cc(S([O-])(=O)=O)c1O)(=O)=O.[Na+].[Na+],train
NCGC00165983-01,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,[O-]S(c(cc1cc2S([O-])(=O)=O)ccc1c(/N=N\c(c1ccccc11)ccc1S([O-])(=O)=O)c2O)(=O)=O.[Na+].[Na+].[Na+],train
NCGC00260335-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-]S(c(cc1cc2S([O-])(=O)=O)ccc1c(/N=N\c(c1ccccc11)ccc1S([O-])(=O)=O)c2O)(=O)=O.[Na+].[Na+].[Na+],train
NCGC00258797-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c(ccc1c2)cc1ccc2O)(=O)=O.[K+],train
NCGC00257339-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c(ccc1c2)cc1ccc2O)(=O)=O.[K+],train
NCGC00257321-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c(ccc1c2)cc1ccc2O)(=O)=O.[Na+],train
NCGC00259088-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c(ccc1c2)cc1ccc2O)(=O)=O.[Na+],train
NCGC00255583-01,0.0,,0.0,0.0,,,,0.0,,0.0,1.0,0.0,[O-]S(c1c(C=Cc(cc2)ccc2-c2ccc(C=Cc(cccc3)c3S([O-])(=O)=O)cc2)cccc1)(=O)=O.[Na+].[Na+],train
NCGC00254959-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c1c(C=O)cccc1)(=O)=O.[Na+],train
NCGC00258269-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c1cc(C(O)=O)cc(C(O)=O)c1)(=O)=O.[Na+],train
NCGC00166250-01,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,[O-]S(c1cc2cc(S([O-])(=O)=O)cc(O)c2c(N=Nc(cc2)c(cccc3S([O-])(=O)=O)c3c2Nc2ccccc2)c1)(=O)=O.[Na+].[Na+].[Na+],train
NCGC00255545-01,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,[O-]S(c1cc2ccc(C(C(c3c4cccc3)=O)C4=O)nc2c(S([O-])(=O)=O)c1)(=O)=O.[Na+].[Na+],train
NCGC00254920-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c1cc2ccccc2cc1)(=O)=O.[Na+],train
NCGC00255763-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c1ccc(cc(c(S([O-])(=O)=O)c2)O)c2c1)(=O)=O.[Na+].[Na+],train
NCGC00256124-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-]S(c1cccc(S([O-])(=O)=O)c1)(=O)=O.[Na+].[Na+],train
NCGC00255917-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-]S(c1cccc2ccccc12)(=O)=O.[Na+],train
NCGC00260085-01,0.0,,,0.0,0.0,,1.0,0.0,,,1.0,,[O-][Cr](O[Cr]([O-])(=O)=O)(=O)=O.O.O.[Na+].[Na+],train
NCGC00259856-01,0.0,,0.0,0.0,,,1.0,,0.0,,1.0,,[O-][Cr](O[Cr]([O-])(=O)=O)(=O)=O.[K+].[K+],train
NCGC00258326-01,0.0,,,0.0,0.0,,,1.0,,,1.0,,[O-][N+](/C=C/c1ccccc1)=O,train
NCGC00163736-04,,,,,,,0.0,,0.0,,,,[O-][N+](/N=C1/N(Cc(cc2)cnc2Cl)CCN1)=O,train
NCGC00166169-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-][N+](/N=C1/N(Cc(cc2)cnc2Cl)CCN1)=O,train
NCGC00094570-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-][N+](/N=C1/N(Cc(cc2)cnc2Cl)CCN1)=O,train
NCGC00254930-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,[O-][N+](/N=C1/N(Cc(cc2)cnc2Cl)CCN1)=O,train
NCGC00258453-01,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,1.0,,,[O-][N+](C(Br)Br)=O,train
NCGC00164057-01,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-][N+](C(CO)(CO)Br)=O,train
NCGC00253984-01,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,,[O-][N+](C(CO)(CO)Br)=O,train
NCGC00257995-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-][N+](C(CO)(CO)CO)=O,train
NCGC00254029-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](C(CO)(CO)CO)=O,train
NCGC00259119-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](C(Cl)(Cl)Cl)=O,train
NCGC00256516-01,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O,train
NCGC00259902-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)=O,train
NCGC00255969-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,[O-][N+](C1(COCOC1)Br)=O,train
NCGC00160447-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,[O-][N+](C1)=C(c2ccccc2)c(cc(cc2)Cl)c2NC1=O,train
NCGC00254585-01,0.0,1.0,0.0,0.0,0.0,,,,1.0,,1.0,,[O-][N+](C=Cc1ccccc1)=O,train
NCGC00260009-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,[O-][N+](CCC(O)=O)=O,train
NCGC00256389-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](CCC(O)=O)=O,train
NCGC00258176-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,[O-][N+](CCO)=O,train
NCGC00177980-03,,,,,,,,,1.0,,,,[O-][N+](O)=O.Clc1cc(Cl)c(CO/N=C(\Cn2cncc2)/c(ccc(Cl)c2)c2Cl)cc1,train
NCGC00095170-01,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,[O-][N+](O)=O.Clc1cc(Cl)c(CO/N=C(\Cn2cncc2)/c(ccc(Cl)c2)c2Cl)cc1,train
NCGC00016966-01,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,1.0,[O-][N+](O)=O.Clc1cc(Cl)c([C@H](Cn2cncc2)OCc2csc3c2cccc3Cl)cc1,train
NCGC00179596-03,,,,,,,,,1.0,,,,[O-][N+](O)=O.Clc1ccc(CC[C@@H](Cn2cncc2)Sc(c(Cl)ccc2)c2Cl)cc1,train
NCGC00016812-01,0.0,,,0.0,0.0,0.0,,0.0,,,,1.0,[O-][N+](O)=O.Clc1ccc(CC[C@@H](Cn2cncc2)Sc(c(Cl)ccc2)c2Cl)cc1,train
NCGC00018258-10,,,,,,,,,1.0,,,,[O-][N+](O)=O.Clc1ccc(CO[C@@H](Cn2cncc2)c(ccc(Cl)c2)c2Cl)cc1,train
